date,port_ret,equity,market_ok,market_price,market_sma,market_entry_th,market_exit_th,n_holdings,gross_exposure,cash_weight,risk_on_portfolio
2017-03-28,0.010496857282400521,1.0253877368134112,1,1.2002232717061663,1.1629020392814118,1.18616008006704,1.1629020392814118,30,1.0,0.0,1
2017-03-29,0.005936717965680186,1.0314751746123396,1,1.2015329528826437,1.1641657303826172,1.1874490449902695,1.1641657303826172,30,1.0,0.0,1
2017-03-30,-0.007653522686457582,1.0235807559629262,1,1.196931511836838,1.1653784780691687,1.188686047630552,1.1653784780691687,30,1.0,0.0,1
2017-03-31,0.006093228564945279,1.0298176674636879,1,1.201639744372684,1.166554202254081,1.1898852862991625,1.166554202254081,30,1.0,0.0,1
2017-04-03,0.0003805748498289909,1.030209590167834,1,1.2044385006346368,1.1676973668166382,1.191051314152971,1.1676973668166382,30,1.0,0.0,1
2017-04-04,-0.007022146204625024,1.0229753078042687,1,1.2000949530210856,1.1686904190608938,1.1920642274421116,1.1686904190608938,30,1.0,0.0,1
2017-04-05,-0.0008863147730922339,1.0220686296764532,1,1.199004023686436,1.1696279366697477,1.1930204954031427,1.1696279366697477,30,1.0,0.0,1
2017-04-06,-0.00017364112650693697,1.0218911565282287,1,1.198390382242744,1.1706572319236057,1.194070376562078,1.1706572319236057,30,1.0,0.0,1
2017-04-07,0.0040736611732083055,1.0260539948558227,1,1.201687737780974,1.1717889366791363,1.1952247154127191,1.1717889366791363,30,1.0,0.0,1
2017-04-10,-0.013436101706548187,1.0122678290245297,1,1.1871297313374427,1.1724834865599587,1.195933156291158,1.1724834865599587,30,1.0,0.0,1
2017-04-11,0.0002560593003178598,1.012527029616564,1,1.1880539022417171,1.1730976957573591,1.1965596496725064,1.1730976957573591,30,1.0,0.0,1
2017-04-12,0.008839492667708147,1.021477254870716,1,1.1895855453157094,1.1736802435737255,1.1971538484452,1.1736802435737255,30,1.0,0.0,1
2017-04-13,0.005821996385385724,1.0274242917563272,1,1.1964782167158174,1.1744596650524974,1.1979488583535474,1.1744596650524974,30,1.0,0.0,1
2017-04-14,-0.011614119250930291,1.0154916635105666,1,1.1899778272059474,1.1751040200421081,1.1986061004429502,1.1751040200421081,30,1.0,0.0,1
2017-04-17,0.008671369433342952,1.0242973668813466,1,1.2003845303953862,1.1758759440800586,1.1993934629616598,1.1758759440800586,30,1.0,0.0,1
2017-04-18,0.0020629529346609518,1.0264104441403201,1,1.2021020744798023,1.1767441312790603,1.2002790139046415,1.1767441312790603,30,1.0,0.0,1
2017-04-19,0.0001871992494275609,1.0266025874050677,1,1.1992853496086615,1.1775786103070918,1.2011301825132337,1.1775786103070918,30,1.0,0.0,1
2017-04-20,0.005733231400702638,1.032488337595221,1,1.2080291664328133,1.1786249301008225,1.202197428702839,1.1786249301008225,30,1.0,0.0,1
2017-04-21,0.0032864156209784887,1.0358815233963719,1,1.212285351255547,1.1797722113259188,1.2033676555524373,1.1797722113259188,30,1.0,0.0,1
2017-04-24,-0.001311664707227008,1.0345227941612642,1,1.2134537184196525,1.1810769245305497,1.2046984630211608,1.1810769245305497,30,1.0,0.0,1
2017-04-25,0.0091177613397116,1.0439553260989183,1,1.218991789802289,1.18235932322762,1.2060065096921724,1.18235932322762,30,1.0,0.0,1
2017-04-26,0.007528113078871186,1.0518143398430808,1,1.2264296436359055,1.1837984540910034,1.2074744231728234,1.1837984540910034,30,1.0,0.0,1
2017-04-27,-0.005157820452141941,1.046389270329182,1,1.2220890805129043,1.1849654145781063,1.2086647228696685,1.1849654145781063,30,1.0,0.0,1
2017-04-28,-0.008098795980263062,1.0379147771128496,1,1.2147368335086715,1.1860840884391481,1.2098057702079312,1.1860840884391481,1,0.0,1.0,0
2017-05-02,0.0,1.0379147771128496,1,1.2186726250563353,1.1872821035501093,1.2110277456211116,1.1872821035501093,1,0.0,1.0,0
2017-05-04,0.0,1.0379147771128496,1,1.22836415263176,1.188595039506158,1.2123669402962811,1.188595039506158,1,0.0,1.0,0
2017-05-08,0.0,1.0379147771128496,1,1.2453257449450832,1.1901263476742787,1.2139288746277643,1.1901263476742787,1,0.0,1.0,0
2017-05-10,0.0,1.0379147771128496,1,1.2473848263411533,1.191743414825521,1.2155782831220314,1.191743414825521,1,0.0,1.0,0
2017-05-11,0.0,1.0379147771128496,1,1.26127063912913,1.1935115311027475,1.2173817617248026,1.1935115311027475,1,0.0,1.0,0
2017-05-12,0.0,1.0379147771128496,1,1.2553971095407024,1.1950623231520223,1.2189635696150627,1.1950623231520223,1,0.0,1.0,0
2017-05-15,0.0,1.0379147771128496,1,1.2543186682244174,1.196470402042585,1.2203998100834366,1.196470402042585,1,0.0,1.0,0
2017-05-16,0.0,1.0379147771128496,1,1.2573357870161106,1.1978743731798902,1.221831860643488,1.1978743731798902,1,0.0,1.0,0
2017-05-17,0.0,1.0379147771128496,1,1.256715211418965,1.1991738493866417,1.2231573263743747,1.1991738493866417,1,0.0,1.0,0
2017-05-18,0.0,1.0379147771128496,1,1.2537728295896768,1.2005161461181233,1.2245264690404858,1.2005161461181233,1,0.0,1.0,0
2017-05-19,0.0,1.0379147771128496,1,1.2601780383669139,1.2019601291993114,1.2259993317832976,1.2019601291993114,1,0.0,1.0,0
2017-05-22,0.0,1.0379147771128496,1,1.265548864102473,1.2035568327400568,1.227627969394858,1.2035568327400568,1,0.0,1.0,0
2017-05-23,0.0,1.0379147771128496,1,1.273062435178443,1.205121191064785,1.2292236148860807,1.205121191064785,1,0.0,1.0,0
2017-05-24,0.0,1.0379147771128496,1,1.2786456258095509,1.206767129264418,1.2309024718497064,1.206767129264418,1,0.0,1.0,0
2017-05-25,0.0,1.0379147771128496,1,1.2864068885361397,1.2084910535871487,1.2326608746588916,1.2084910535871487,1,0.0,1.0,0
2017-05-26,0.0,1.0379147771128496,1,1.2886739387235233,1.2102714859068067,1.2344769156249429,1.2102714859068067,1,0.0,1.0,0
2017-05-29,0.0,1.0379147771128496,1,1.2850125120544655,1.2120380010915255,1.236278761113356,1.2120380010915255,1,0.0,1.0,0
2017-05-30,0.0,1.0379147771128496,1,1.2889519168488477,1.2138532734123284,1.2381303388805749,1.2138532734123284,1,0.0,1.0,0
2017-05-31,-0.0004999999999999999,1.0373958197242932,1,1.2926647449008888,1.2158161441110173,1.2401324669932376,1.2158161441110173,30,1.0,0.0,1
2017-06-01,0.004404942390938096,1.0419654885467786,1,1.2924977257987296,1.2179751786011852,1.2423346821732089,1.2179751786011852,30,1.0,0.0,1
2017-06-02,0.009401117589566983,1.0517611286288775,1,1.2990928504452344,1.2202801162907642,1.2446857186165794,1.2202801162907642,30,1.0,0.0,1
2017-06-05,-0.001108185988019987,1.050595581683387,1,1.295577297869085,1.2223448564030255,1.246791753531086,1.2223448564030255,30,1.0,0.0,1
2017-06-07,0.0006789601299575877,1.0513088941960596,1,1.2972607577715982,1.2244475252653586,1.2489364757706658,1.2244475252653586,30,1.0,0.0,1
2017-06-08,0.004239994940898897,1.0557664385887728,1,1.3023364320807291,1.2266897494769147,1.251223544466453,1.2266897494769147,30,1.0,0.0,1
2017-06-09,-0.001546003073982275,1.0541342204293074,1,1.308776932844016,1.228971688022335,1.2535511217827817,1.228971688022335,30,1.0,0.0,1
2017-06-12,-0.013821788098800816,1.0395642006068389,1,1.2987215923895825,1.2309897349706682,1.2556095296700815,1.2309897349706682,30,1.0,0.0,1
2017-06-13,0.006681957563773548,1.0465105244801118,1,1.309376715874363,1.233175953852989,1.2578394729300488,1.233175953852989,30,1.0,0.0,1
2017-06-14,-0.0060050597871827635,1.0402261662126928,1,1.312075575975642,1.2354496680640792,1.2601586614253608,1.2354496680640792,30,1.0,0.0,1
2017-06-15,-0.007594214282062075,1.0323264658046658,1,1.3045745488446447,1.2374334982860706,1.262182168251792,1.2374334982860706,30,1.0,0.0,1
2017-06-16,-0.003666024598531381,1.028541931587311,1,1.3040397329368134,1.2392916470974333,1.264077480039382,1.2392916470974333,30,1.0,0.0,1
2017-06-19,-0.0012097363667539775,1.0272976670079383,1,1.3016531591201315,1.2411678467455178,1.2659912036804282,1.2411678467455178,30,1.0,0.0,1
2017-06-20,-0.007485280242718732,1.0196080560776928,1,1.2915814390321088,1.2427938588592153,1.2676497360363996,1.2427938588592153,30,1.0,0.0,1
2017-06-21,0.0008051122151736719,1.0204289549783305,1,1.2898569214781197,1.2445005197965104,1.2693905301924406,1.2445005197965104,30,1.0,0.0,1
2017-06-22,-0.0035815292980532877,1.0167742587794937,1,1.2889941268398077,1.246033597516392,1.27095426946672,1.246033597516392,30,1.0,0.0,1
2017-06-23,0.013708919267043965,1.0307131350059102,1,1.2978666827351362,1.2476630151622639,1.2726162754655093,1.2476630151622639,30,1.0,0.0,1
2017-06-26,-0.0003874877875465515,1.0303137462536316,1,1.2967775111161548,1.249361973343316,1.2743492128101823,1.249361973343316,30,1.0,0.0,1
2017-06-27,0.005599349708923462,1.0360828332288168,1,1.2991245819988164,1.25101032851486,1.276030535085157,1.25101032851486,30,1.0,0.0,1
2017-06-28,-0.008893940350185285,1.0268679743122286,1,1.2957060479122584,1.252579880098687,1.2776314777006608,1.252579880098687,30,1.0,0.0,1
2017-06-29,-0.0011244613158081036,1.0257133009986723,1,1.301698322813938,1.254325993614972,1.2794125134872714,1.254325993614972,30,1.0,0.0,1
2017-06-30,0.0035933472247244784,1.0293990450421788,1,1.3041312671604581,1.2560341856614348,1.2811548693746635,1.2560341856614348,30,1.0,0.0,1
2017-07-03,-0.011825523271377583,1.0172258626794988,1,1.3061459847427583,1.2577293103965703,1.2828838966045018,1.2577293103965703,30,1.0,0.0,1
2017-07-04,-0.006608648577176438,1.0105033744294347,1,1.298506769438112,1.2593695073368538,1.284556897483591,1.2593695073368538,30,1.0,0.0,1
2017-07-05,0.010756750508392629,1.021373107116061,1,1.2997024478333878,1.2610478144059698,1.2862687706940892,1.2610478144059698,30,1.0,0.0,1
2017-07-06,-0.004876186848629534,1.0163927010035978,1,1.298793522277587,1.262721200073217,1.2879756240746814,1.262721200073217,30,1.0,0.0,1
2017-07-07,-0.0052099355136468045,1.0110973605748277,1,1.2964046758068033,1.264299815706981,1.2895858120211205,1.264299815706981,30,1.0,0.0,1
2017-07-10,-0.005229132694745213,1.0058101983090753,1,1.2926793731795818,1.26605897640435,1.291380155932437,1.26605897640435,30,1.0,0.0,1
2017-07-11,0.00016958376241098879,1.0059807673867758,1,1.297293706693368,1.2678796398118777,1.2932372326081152,1.2678796398118777,30,1.0,0.0,1
2017-07-12,-0.003666037083862291,1.0022928045878836,1,1.292920254303854,1.2696018849616801,1.2949939226609137,1.2696018849616801,30,1.0,0.0,1
2017-07-13,0.012123655293478072,1.0144442570538406,1,1.2974483562591512,1.2712847206207356,1.2967104150331503,1.2712847206207356,30,1.0,0.0,1
2017-07-14,-0.003197542192781522,1.011200528739686,1,1.295746319330127,1.2730475288228051,1.2985084793992612,1.2730475288228051,30,1.0,0.0,1
2017-07-17,0.011688485159670685,1.0230199311133108,1,1.303757393655049,1.2747704098771329,1.3002658180746756,1.2747704098771329,30,1.0,0.0,1
2017-07-18,0.0016541350675681557,1.0247121442561864,1,1.302665649575543,1.2764464694620619,1.3019753988513032,1.2764464694620619,30,1.0,0.0,1
2017-07-19,0.0014239791238726417,1.026171312957586,1,1.3066750388192419,1.2782362976155714,1.303801023567883,1.2782362976155714,30,1.0,0.0,1
2017-07-20,0.009057752718906945,1.0354661189575918,1,1.3131967633010893,1.2799890908967095,1.3055888727146439,1.2799890908967095,30,1.0,0.0,1
2017-07-21,0.003467614030109086,1.0390567157993917,1,1.3152984329883985,1.281705975592257,1.3073400951041023,1.281705975592257,30,1.0,0.0,1
2017-07-24,0.00065734223418401,1.0397397316623993,1,1.316501189220541,1.2834234334389385,1.3090919021077172,1.2834234334389385,30,1.0,0.0,1
2017-07-25,-0.006326665858706297,1.0331616458001502,1,1.3153294911833757,1.28502906179529,1.3107296430311959,1.28502906179529,30,1.0,0.0,1
2017-07-26,-0.00994094619216765,1.0228910414714396,1,1.319064222168486,1.2865729714374996,1.3123044308662497,1.2865729714374996,30,1.0,0.0,1
2017-07-27,0.006694103502651753,1.0297383799749846,1,1.3244517253531263,1.28827901551817,1.3140445958285334,1.28827901551817,30,1.0,0.0,1
2017-07-28,-0.0223414963342463,1.0067324837335407,1,1.3123015028796494,1.2899050933410197,1.3157031952078402,1.2899050933410197,30,1.0,0.0,1
2017-07-31,0.004671106295935739,1.0114350381766315,1,1.3103511378963777,1.2914330685550202,1.3172617299261207,1.2914330685550202,30,1.0,0.0,1
2017-08-01,0.00472768959284312,1.016216789080456,1,1.324911535801047,1.2930421916078418,1.3189030354399986,1.2930421916078418,30,1.0,0.0,1
2017-08-02,0.00262425120944677,1.0188835972182606,1,1.3228796715843971,1.2943347570518304,1.320221452192867,1.2943347570518304,30,1.0,0.0,1
2017-08-03,-0.016673360013010025,1.0018953841904898,1,1.302303278020859,1.2952500645798255,1.321155065871422,1.2952500645798255,30,1.0,0.0,1
2017-08-04,0.013256012436146117,1.0151765218630362,1,1.3088347345585365,1.2960427995036488,1.3219636554937217,1.2960427995036488,30,1.0,0.0,1
2017-08-07,-0.0016931235039783815,1.0134577026331828,1,1.3109574909328678,1.296968805860185,1.3229081819773887,1.296968805860185,30,1.0,0.0,1
2017-08-08,-0.004865240741120717,1.0085269869289293,1,1.3093615446198514,1.2978861871334424,1.3238439108761113,1.2978861871334424,30,1.0,0.0,1
2017-08-09,-0.011501814643728655,0.9969270964620746,1,1.3054113832830723,1.2986874470712249,1.3246611960126493,1.2986874470712249,30,1.0,0.0,1
2017-08-10,0.0013410129649958915,0.998263988623586,1,1.30455802340872,1.2994848272710542,1.3254745238164753,1.2994848272710542,30,1.0,0.0,1
2017-08-11,-0.020538933677547843,0.9777607107685617,0,1.289059305088616,1.3000729351960365,1.3260743938999573,1.3000729351960365,30,1.0,0.0,1
2017-08-14,0.008672170022333026,0.986240017893504,0,1.2919546603969665,1.300602545563204,1.326614596474468,1.300602545563204,30,1.0,0.0,1
2017-08-16,-0.002522041785791755,0.9837526793575566,0,1.2928763658998437,1.3010580039264934,1.3270791640050232,1.3010580039264934,30,1.0,0.0,1
2017-08-17,0.011114400468898267,0.9946865005982882,0,1.2994191657073757,1.3014972827686424,1.3275272284240154,1.3014972827686424,30,1.0,0.0,1
2017-08-18,-0.0009216496825712463,0.9937697481007539,0,1.2981236700984575,1.3018219168401244,1.327858355176927,1.3018219168401244,30,1.0,0.0,1
2017-08-21,-0.002195010692709329,0.9915884128775817,0,1.2927803556708368,1.3019281412923691,1.3279667041182166,1.3019281412923691,30,1.0,0.0,1
2017-08-22,0.006237695384794307,0.9977736393442036,0,1.297844591007905,1.3020809854971087,1.328122605207051,1.3020809854971087,30,1.0,0.0,1
2017-08-23,-0.004388711971881967,0.9933946982279854,0,1.2967258633051302,1.3022762080179533,1.3283217321783123,1.3022762080179533,30,1.0,0.0,1
2017-08-24,0.011820227443737926,1.0051368495024438,0,1.3007495463968184,1.302472835177086,1.3285222918806276,1.302472835177086,30,1.0,0.0,1
2017-08-25,0.0027658630700164067,1.0079169203947953,0,1.3050380843881708,1.302679057501874,1.3287326386519116,1.302679057501874,30,1.0,0.0,1
2017-08-28,0.0012493434389223381,1.0091761547862692,0,1.307802412896698,1.3029341356201736,1.328992818332577,1.3029341356201736,30,1.0,0.0,1
2017-08-29,-0.0011178576865191379,1.0080480394645894,0,1.3054256148314793,1.3030396816932777,1.3291004753271431,1.3030396816932777,30,1.0,0.0,1
2017-08-30,0.005793634057952731,1.013888300918084,0,1.3081402809407643,1.3032490647444723,1.3293140460393618,1.3032490647444723,30,1.0,0.0,1
2017-08-31,-0.0010955325686856823,1.0127775532634187,0,1.3041590314331029,1.3033640359721639,1.3294313166916072,1.3033640359721639,1,0.0,1.0,0
2017-09-01,0.0,1.0127775532634187,0,1.2991395570257285,1.3033107547212475,1.3293769698156725,1.3033107547212475,1,0.0,1.0,0
2017-09-04,0.0,1.0127775532634187,0,1.2858454218407473,1.302928562871193,1.328987134128617,1.302928562871193,1,0.0,1.0,0
2017-09-05,0.0,1.0127775532634187,0,1.2789189529408604,1.3025985188803808,1.3286504892579885,1.3025985188803808,1,0.0,1.0,0
2017-09-06,0.0,1.0127775532634187,0,1.2711363152552142,1.3019611788700618,1.328000402447463,1.3019611788700618,1,0.0,1.0,0
2017-09-07,0.0,1.0127775532634187,0,1.2805761329226746,1.3014361881525123,1.3274649119155626,1.3014361881525123,1,0.0,1.0,0
2017-09-08,0.0,1.0127775532634187,0,1.2719638305232255,1.3008926761804886,1.3269105297040984,1.3008926761804886,1,0.0,1.0,0
2017-09-11,0.0,1.0127775532634187,0,1.2771257156631908,1.3004441092259282,1.3264529914104468,1.3004441092259282,1,0.0,1.0,0
2017-09-12,0.0,1.0127775532634187,0,1.2829834040443449,1.3001329466413316,1.3261356055741582,1.3001329466413316,1,0.0,1.0,0
2017-09-13,0.0,1.0127775532634187,0,1.2786771510977835,1.2999178751757596,1.3259162326792748,1.2999178751757596,1,0.0,1.0,0
2017-09-14,0.0,1.0127775532634187,0,1.283533743914863,1.299812488883039,1.3258087386606998,1.299812488883039,1,0.0,1.0,0
2017-09-15,0.0,1.0127775532634187,0,1.2895308081828305,1.2998214335720892,1.325817862243531,1.2998214335720892,1,0.0,1.0,0
2017-09-18,0.0,1.0127775532634187,0,1.2923357102006097,1.299729250696514,1.3257238357104442,1.299729250696514,1,0.0,1.0,0
2017-09-19,0.0,1.0127775532634187,0,1.2959625200396667,1.2997156675119055,1.3257099808621435,1.2997156675119055,1,0.0,1.0,0
2017-09-20,0.0,1.0127775532634187,0,1.289004319304715,1.299546996467004,1.325537936396344,1.299546996467004,1,0.0,1.0,0
2017-09-21,0.0,1.0127775532634187,0,1.2792376013347224,1.2992725223573782,1.3252579728045257,1.2992725223573782,1,0.0,1.0,0
2017-09-22,0.0,1.0127775532634187,0,1.2635784573455693,1.2986371912662389,1.3246099350915637,1.2986371912662389,1,0.0,1.0,0
2017-09-25,0.0,1.0127775532634187,0,1.2481099627948449,1.2977035028601454,1.3236575729173483,1.2977035028601454,1,0.0,1.0,0
2017-09-26,0.0,1.0127775532634187,0,1.2630179810279265,1.2969847027982313,1.322924396854196,1.2969847027982313,1,0.0,1.0,0
2017-09-27,0.0,1.0127775532634187,0,1.2610351499401091,1.296360175806598,1.3222873793227299,1.296360175806598,1,0.0,1.0,0
2017-09-28,0.0,1.0127775532634187,0,1.2633186621521781,1.295753779378578,1.3216688549661497,1.295753779378578,1,0.0,1.0,0
2017-09-29,0.0,1.0127775532634187,0,1.2761256638330682,1.295375981737836,1.3212835013725928,1.295375981737836,1,0.0,1.0,0
2017-10-10,0.0,1.0127775532634187,0,1.2848662217393731,1.2951836741700453,1.3210873476534462,1.2951836741700453,1,0.0,1.0,0
2017-10-11,0.0,1.0127775532634187,0,1.2881796568188166,1.2951086788973663,1.3210108524753137,1.2951086788973663,1,0.0,1.0,0
2017-10-12,0.0,1.0127775532634187,0,1.298633448483656,1.295131007927204,1.3210336280857482,1.295131007927204,1,0.0,1.0,0
2017-10-13,0.0,1.0127775532634187,0,1.3009929417295358,1.295265552717632,1.3211708637719846,1.295265552717632,1,0.0,1.0,0
2017-10-16,0.0,1.0127775532634187,0,1.3056961195235728,1.2954030154387057,1.32131107574748,1.2954030154387057,1,0.0,1.0,0
2017-10-17,0.0,1.0127775532634187,0,1.303653157348039,1.2955347960723378,1.3214454919937846,1.2955347960723378,1,0.0,1.0,0
2017-10-18,0.0,1.0127775532634187,0,1.3015804847021717,1.2954985142564566,1.3214084845415857,1.2954985142564566,1,0.0,1.0,0
2017-10-19,0.0,1.0127775532634187,0,1.3079743102158063,1.2955869919337941,1.32149873177247,1.2955869919337941,1,0.0,1.0,0
2017-10-20,0.0,1.0127775532634187,0,1.3126584272940824,1.2956867150750415,1.3216004493765423,1.2956867150750415,1,0.0,1.0,0
2017-10-23,0.0,1.0127775532634187,0,1.3072025522553605,1.2955868115576126,1.3214985477887649,1.2955868115576126,1,0.0,1.0,0
2017-10-24,0.0,1.0127775532634187,0,1.3116851122157784,1.2955265895447357,1.3214371213356304,1.2955265895447357,1,0.0,1.0,0
2017-10-25,0.0,1.0127775532634187,0,1.3133948734077476,1.2954748176145223,1.3213843139668129,1.2954748176145223,1,0.0,1.0,0
2017-10-26,0.0,1.0127775532634187,0,1.3149667981851425,1.2954687727312184,1.3213781481858429,1.2954687727312184,1,0.0,1.0,0
2017-10-27,0.0,1.0127775532634187,1,1.3237555562117531,1.2955469616319397,1.3214579008645786,1.2955469616319397,1,0.0,1.0,0
2017-10-30,0.0,1.0127775532634187,1,1.3210454624685661,1.2954901905838636,1.321399994395541,1.2954901905838636,1,0.0,1.0,0
2017-10-31,-0.0004999999999999999,1.012271164486787,1,1.3254292558987022,1.2957089864675144,1.3216231661968647,1.2957089864675144,30,1.0,0.0,1
2017-11-01,0.0012425782155030501,1.0135289905839602,1,1.3294642030944372,1.296027537554149,1.321948088305232,1.296027537554149,30,1.0,0.0,1
2017-11-02,-2.1610976284939696e-05,1.0135070872329806,1,1.3254049152254703,1.2960357605445558,1.321956475755447,1.2960357605445558,30,1.0,0.0,1
2017-11-03,0.010264658975685565,1.0239103918528676,1,1.3356311025483782,1.2962482843939553,1.3221732500818344,1.2962482843939553,30,1.0,0.0,1
2017-11-06,0.009152172936513926,1.0332813968305987,1,1.334541124958676,1.296785581842919,1.3227212934797774,1.296785581842919,30,1.0,0.0,1
2017-11-07,0.00021099223498988163,1.0334994111818894,1,1.3368423956004403,1.2972523761936177,1.32319742371749,1.2972523761936177,30,1.0,0.0,1
2017-11-08,0.008823012669513294,1.0426179895806817,1,1.340853721207091,1.297750646698188,1.323705659632152,1.297750646698188,30,1.0,0.0,1
2017-11-09,0.0011452618173981661,1.0438120601542809,1,1.3456193963436889,1.2983549442269187,1.324322043111457,1.2983549442269187,30,1.0,0.0,1
2017-11-10,0.005043532785558255,1.0490765605016301,1,1.338808450916316,1.2989115620208058,1.324889793261222,1.2989115620208058,30,1.0,0.0,1
2017-11-13,0.001918399255924644,1.0510891081947045,1,1.3322248986268632,1.2993726766077751,1.3253601301399307,1.2993726766077751,30,1.0,0.0,1
2017-11-14,0.00038617272037954795,1.0514950101349774,1,1.334279134141438,1.300126340425322,1.3261288672338285,1.300126340425322,30,1.0,0.0,1
2017-11-15,-0.004620377164720089,1.0466367066013327,1,1.3296160905529708,1.3007540309279222,1.3267691115464806,1.3007540309279222,30,1.0,0.0,1
2017-11-16,0.004570979148473534,1.0514208611632345,1,1.337943131695327,1.3015051436911802,1.3275352465650039,1.3015051436911802,30,1.0,0.0,1
2017-11-17,-0.0020982237779444157,1.049214744911715,1,1.3398655842785803,1.302179250667367,1.3282228356807144,1.302179250667367,30,1.0,0.0,1
2017-11-20,0.012431709697870736,1.0622582780311831,1,1.344154981912944,1.3029464391976082,1.3290053679815603,1.3029464391976082,30,1.0,0.0,1
2017-11-21,0.0015522163193635273,1.0639071326657221,1,1.340614832276973,1.3037436804743774,1.329818554083865,1.3037436804743774,30,1.0,0.0,1
2017-11-22,0.006897940355189591,1.0712459006103112,1,1.343329529232531,1.304501762778121,1.3305917980336834,1.304501762778121,30,1.0,0.0,1
2017-11-23,0.00964076474696864,1.08157353032425,1,1.3481825918251469,1.3053593749201213,1.3314665624185238,1.3053593749201213,30,1.0,0.0,1
2017-11-24,0.006573737341680577,1.0886835106283157,1,1.3526397452148557,1.3062242115670886,1.3323486957984303,1.3062242115670886,30,1.0,0.0,1
2017-11-27,0.00020174979480601244,1.0889031523031936,1,1.3490564479357992,1.306957850959549,1.3330970079787399,1.306957850959549,30,1.0,0.0,1
2017-11-28,-0.006221024392765043,1.0821290592313566,1,1.3468632405020418,1.3076088647529716,1.333761042048031,1.3076088647529716,30,1.0,0.0,1
2017-11-29,0.003796228638973973,1.0862370685570766,1,1.3483303845864998,1.3083239442488888,1.3344904231338666,1.3083239442488888,30,1.0,0.0,1
2017-11-30,-0.018995380607519603,1.0656035820098386,1,1.3413713032551977,1.308877794620796,1.335055350513212,1.308877794620796,30,1.0,0.0,1
2017-12-01,0.010933237115367775,1.0772540786429374,1,1.3401655777225656,1.3094779037256203,1.3356674618001327,1.3094779037256203,30,1.0,0.0,1
2017-12-04,0.007935993603360598,1.0858031601202418,1,1.3507369310989192,1.3103378599601734,1.336544617159377,1.3103378599601734,30,1.0,0.0,1
2017-12-05,0.00035841043112570976,1.086192323298978,1,1.3627138911432497,1.311619001115215,1.3378513811375192,1.311619001115215,30,1.0,0.0,1
2017-12-06,-0.023695052260537086,1.0604549394334146,1,1.343886040639287,1.3127017859101888,1.3389558216283926,1.3127017859101888,30,1.0,0.0,1
2017-12-07,-0.014593539553737957,1.0449791483298363,1,1.328968944581601,1.3136656630656285,1.3399389763269411,1.3136656630656285,30,1.0,0.0,1
2017-12-08,-0.008097042654138398,1.0365179075931243,1,1.3162968081273303,1.3142610076523729,1.3405462278054203,1.3142610076523729,30,1.0,0.0,1
2017-12-11,0.009138369502097284,1.045989991228251,1,1.3276135027936196,1.3151885021902128,1.341492272234017,1.3151885021902128,30,1.0,0.0,1
2017-12-12,-0.007794617405125836,1.037836899437036,1,1.3222902971700208,1.3159412452153267,1.3422600701196332,1.3159412452153267,30,1.0,0.0,1
2017-12-13,0.015452705403155858,1.053874287300561,1,1.3400693505788543,1.3168926776575687,1.34323053121072,1.3168926776575687,30,1.0,0.0,1
2017-12-14,-0.007933102516359956,1.04551379454005,1,1.3311356148896138,1.3177669853874323,1.344122325095181,1.3177669853874323,30,1.0,0.0,1
2017-12-15,0.01681591178671856,1.0630950622808328,1,1.346397931950291,1.3188147218546893,1.345191016291783,1.3188147218546893,30,1.0,0.0,1
2017-12-18,-0.0019295778029081664,1.0610437376462745,1,1.3410994438581803,1.319674199115945,1.346067683098264,1.319674199115945,30,1.0,0.0,1
2017-12-19,-0.010854722505052887,1.0495264023083999,1,1.3328260815047166,1.3203490386376804,1.346756019410434,1.3203490386376804,30,1.0,0.0,1
2017-12-20,-0.0010351240018994412,1.0484400123387434,1,1.3355981444156746,1.3210096323772804,1.347429825024826,1.3210096323772804,30,1.0,0.0,1
2017-12-21,-0.019046740669169854,1.0284706473165461,0,1.3202573787833707,1.3215305167019247,1.3479611270359633,1.3215305167019247,30,1.0,0.0,1
2017-12-22,0.009456448409013335,1.0381963269330796,0,1.3257589454530934,1.322305872437231,1.3487519898859757,1.322305872437231,30,1.0,0.0,1
2017-12-26,-0.0014072638038734157,1.0367353108208723,0,1.3276989709197229,1.3233745476634666,1.349842038616736,1.3233745476634666,30,1.0,0.0,1
2017-12-27,0.009375311728336791,1.0464550275395923,0,1.3283815565876822,1.324712407560014,1.3512066557112143,1.324712407560014,30,1.0,0.0,1
2017-12-28,0.013015327459851523,1.060074982395028,0,1.3412422489259108,1.3260161453583137,1.35253646826548,1.3260161453583137,1,0.0,1.0,0
2018-01-02,0.0,1.060074982395028,0,1.3526243471807033,1.3275426319789905,1.3540934846185704,1.3275426319789905,1,0.0,1.0,0
2018-01-03,0.0,1.060074982395028,1,1.3557072698468378,1.3290824421072347,1.3556640909493793,1.3290824421072347,1,0.0,1.0,0
2018-01-04,0.0,1.060074982395028,1,1.3495507116898935,1.3303061929048485,1.3569123167629455,1.3303061929048485,1,0.0,1.0,0
2018-01-05,0.0,1.060074982395028,1,1.3617923083196997,1.3315882943478539,1.358220060234811,1.3315882943478539,1,0.0,1.0,0
2018-01-08,0.0,1.060074982395028,1,1.3671624058827079,1.3329046734989187,1.3595627669688972,1.3329046734989187,1,0.0,1.0,0
2018-01-09,0.0,1.060074982395028,1,1.3729878450120883,1.3341439134410593,1.3608267917098806,1.3341439134410593,1,0.0,1.0,0
